"Country","Departamento","Municipio","value","year","variable","sector"
"1 - Colombia","27 - Chocó","27361 - Istmina",1519,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27372 - Juradó",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27413 - Lloró",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27425 - Medio Atrato",13,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27430 - Medio Baudó",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27450 - Medio San Juan",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27491 - Nóvita",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27495 - Nuquí",36,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27580 - Río Iro",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27600 - Río Quito",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27615 - Riosucio",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27660 - San José Del Palmar",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27745 - Sipí",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27787 - Tadó",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27800 - Unguía",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27810 - Unión Panamericana",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","27 - Chocó","27999 - Sin Informacion Choco",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41001 - Neiva",191591,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41006 - Acevedo",9109,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41013 - Agrado",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41016 - Aipe",15583,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41020 - Algeciras",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41026 - Altamira",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41078 - Baraya",5790,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41132 - Campoalegre",26648,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41206 - Colombia",410,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41244 - Elías",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41298 - Garzón",526,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41306 - Gigante",3595,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41319 - Guadalupe",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41349 - Hobo",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41357 - Iquira",719,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41359 - Isnos",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41378 - La Argentina",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41396 - La Plata",506,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41483 - Nátaga",67,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41503 - Oporapa",24,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41518 - Paicol",3689,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41524 - Palermo",5628,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41530 - Palestina",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41548 - Pital",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41551 - Pitalito",5977,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41615 - Rivera",5169,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41660 - Saladoblanco",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41668 - San Agustín",685,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41676 - Santa María",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41770 - Suaza",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41791 - Tarqui",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41797 - Tesalia",6090,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41799 - Tello",15563,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41801 - Teruel",237,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41807 - Timaná",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41872 - Villavieja",3737,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41885 - Yaguará",11055,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","41 - Huila","41999 - Sin Informacion - Huila",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44001 - Riohacha",112628,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44035 - Albania",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44078 - Barrancas",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44090 - Dibulla",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44098 - Distracción",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44110 - El Molino",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44279 - Fonseca",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44378 - Hatonuevo",82,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44420 - La Jagua Del Pilar",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44430 - Maicao",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44560 - Manaure",2048,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44650 - San Juan Del Cesar",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44847 - Uribia",868,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44855 - Urumita",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44874 - Villanueva",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","44 - La Guajira","44999 - Sin Informacion  - La Guajira",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47001 - Santa Marta",38532,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47030 - Algarrobo",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47053 - Aracataca",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47058 - Ariguaní",2104,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47161 - Cerro San Antonio",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47170 - Chibolo",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47189 - Ciénaga",265,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47205 - Concordia",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47245 - El Banco",89,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47258 - El Piñon",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47268 - El Retén",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47288 - Fundación",879,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47318 - Guamal",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47460 - Nueva Granada",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47541 - Pedraza",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47545 - Pijiño Del Carmen",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47551 - Pivijay",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47555 - Plato",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47570 - Puebloviejo",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47605 - Remolino",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47660 - Sabanas De San Angel",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47675 - Salamina",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47692 - San Sebastián De Buenavista",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47703 - San Zenón",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47707 - Santa Ana",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47720 - Santa Bárbara De Pinto",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47745 - Sitionuevo",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47798 - Tenerife",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47960 - Zapayán",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47980 - Zona Bananera",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","47 - Magdalena","47999 - Sin Informacion - Magdalena",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50001 - Villavicencio",167026,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50006 - Acacías",37195,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50110 - Barranca De Upía",494,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50124 - Cabuyaro",496,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50150 - Castilla La Nueva",33363,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50223 - Cubarral",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50226 - Cumaral",1220,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50245 - El Calvario",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50251 - El Castillo",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50270 - El Dorado",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50287 - Fuente De Oro",1121,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50313 - Granada",270,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50318 - Guamal",16189,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50325 - Mapiripán",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50330 - Mesetas",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50350 - La Macarena",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50370 - Uribe",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50400 - Lejanías",15563,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50450 - Puerto Concordia",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50568 - Puerto Gaitán",47567,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50573 - Puerto López",78787,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50577 - Puerto Lleras",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50590 - Puerto Rico",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50606 - Restrepo",351,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50680 - San Carlos De Guaroa",88,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50683 - San Juan De Arama",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50686 - San Juanito",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50689 - San Martín",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50711 - Vistahermosa",1210,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","50 - Meta","50999 - Sin Informacion - Meta",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52001 - Pasto",11848,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52019 - Albán",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52022 - Aldana",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52036 - Ancuyá",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52051 - Arboleda",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52079 - Barbacoas",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52083 - Belén",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52110 - Buesaco",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52203 - Colón",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52207 - Consaca",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52210 - Contadero",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52215 - Córdoba",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52224 - Cuaspud",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52227 - Cumbal",8,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52233 - Cumbitara",239,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52240 - Chachagüí",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52250 - El Charco",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52254 - El Peñol",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52256 - El Rosario",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52258 - El Tablón De Gómez",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52260 - El Tambo",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52287 - Funes",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52317 - Guachucal",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52320 - Guaitarilla",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52323 - Gualmatán",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52352 - Iles",70,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52354 - Imués",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52356 - Ipiales",247,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52378 - La Cruz",351,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52381 - La Florida",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52385 - La Llanada",13,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52390 - La Tola",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52399 - La Unión",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52405 - Leiva",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52411 - Linares",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52418 - Los Andes",224,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52427 - Magüi",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52435 - Mallama",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52473 - Mosquera",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52480 - Nariño",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52490 - Olaya Herrera",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52506 - Ospina",15,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52520 - Francisco Pizarro",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52540 - Policarpa",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52560 - Potosí",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52565 - Providencia",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52573 - Puerres",1,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52585 - Pupiales",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52612 - Ricaurte",7,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52621 - Roberto Payán",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","52 - Nariño","52678 - Samaniego",NA,2015,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
