"","Measures","Edad","Sexo","Hierarchy","Etnia","Geografiia Cotizante","value"
"1066","Valor IBC",50,"MASCULINO","2019/05/21","NO REPORTADO","15176 - Chiquinquirá",5632752
"1067","Valor IBC",41,"MASCULINO","2019/06/05","NO REPORTADO","15176 - Chiquinquirá",5670400
"1068","Valor IBC",43,"MASCULINO","2019/06/10","NO REPORTADO","15176 - Chiquinquirá",4417325
"1069","Valor IBC",29,"MASCULINO","2019/06/12","NO REPORTADO","15176 - Chiquinquirá",4124932
"1070","Valor IBC",54,"MASCULINO","2019/06/12","NO REPORTADO","15176 - Chiquinquirá",6812320
"1071","Valor IBC",61,"MASCULINO","2019/06/12","NO REPORTADO","15176 - Chiquinquirá",8257372
"1072","Valor IBC",32,"MASCULINO","2019/06/14","NO REPORTADO","15176 - Chiquinquirá",6012086
"1073","Valor IBC",46,"MASCULINO","2019/06/17","NO REPORTADO","15176 - Chiquinquirá",8095356
"1074","Valor IBC",26,"MASCULINO","2019/06/21","NO REPORTADO","15176 - Chiquinquirá",883324
"1075","Valor IBC",29,"MASCULINO","2019/06/21","NO REPORTADO","15176 - Chiquinquirá",13435300
"1076","Valor IBC",33,"MASCULINO","2019/06/21","NO REPORTADO","15176 - Chiquinquirá",2153204
"1077","Valor IBC",36,"MASCULINO","2019/06/21","NO REPORTADO","15176 - Chiquinquirá",29889680
"1078","Valor IBC",39,"MASCULINO","2019/06/21","NO REPORTADO","15176 - Chiquinquirá",20392146
"1079","Valor IBC",50,"MASCULINO","2019/06/21","NO REPORTADO","15176 - Chiquinquirá",7749560
"1080","Valor IBC",57,"MASCULINO","2019/06/21","NO REPORTADO","15176 - Chiquinquirá",2748588
"1081","Valor IBC",44,"MASCULINO","2019/06/25","NO REPORTADO","15176 - Chiquinquirá",11513020
"1082","Valor IBC",46,"MASCULINO","2019/06/25","NO REPORTADO","15176 - Chiquinquirá",11238736
"1083","Valor IBC",41,"MASCULINO","2019/07/02","NO REPORTADO","15176 - Chiquinquirá",5622400
"1084","Valor IBC",43,"MASCULINO","2019/07/10","NO REPORTADO","15176 - Chiquinquirá",3959628
"1085","Valor IBC",29,"MASCULINO","2019/07/12","NO REPORTADO","15176 - Chiquinquirá",3665484
"1086","Valor IBC",54,"MASCULINO","2019/07/12","NO REPORTADO","15176 - Chiquinquirá",8394040
"1087","Valor IBC",61,"MASCULINO","2019/07/12","NO REPORTADO","15176 - Chiquinquirá",8295616
"1088","Valor IBC",46,"MASCULINO","2019/07/17","NO REPORTADO","15176 - Chiquinquirá",8500228
"1089","Valor IBC",29,"MASCULINO","2019/07/19","NO REPORTADO","15176 - Chiquinquirá",6130282
"1090","Valor IBC",33,"MASCULINO","2019/07/19","NO REPORTADO","15176 - Chiquinquirá",4585976
"1091","Valor IBC",36,"MASCULINO","2019/07/19","NO REPORTADO","15176 - Chiquinquirá",43903662
"1092","Valor IBC",39,"MASCULINO","2019/07/19","NO REPORTADO","15176 - Chiquinquirá",22311816
"1093","Valor IBC",50,"MASCULINO","2019/07/19","NO REPORTADO","15176 - Chiquinquirá",6502000
"1094","Valor IBC",57,"MASCULINO","2019/07/19","NO REPORTADO","15176 - Chiquinquirá",5187660
"1095","Valor IBC",44,"MASCULINO","2019/07/22","NO REPORTADO","15176 - Chiquinquirá",9273468
"1096","Valor IBC",46,"MASCULINO","2019/07/22","NO REPORTADO","15176 - Chiquinquirá",8900020
"1097","Valor IBC",41,"MASCULINO","2019/08/05","NO REPORTADO","15176 - Chiquinquirá",5542400
"1098","Valor IBC",43,"MASCULINO","2019/08/08","NO REPORTADO","15176 - Chiquinquirá",3959628
"1099","Valor IBC",29,"MASCULINO","2019/08/09","NO REPORTADO","15176 - Chiquinquirá",5349456
"1100","Valor IBC",54,"MASCULINO","2019/08/09","NO REPORTADO","15176 - Chiquinquirá",7121568
"1101","Valor IBC",61,"MASCULINO","2019/08/09","NO REPORTADO","15176 - Chiquinquirá",8937768
"1102","Valor IBC",46,"MASCULINO","2019/08/20","NO REPORTADO","15176 - Chiquinquirá",10536292
"1103","Valor IBC",29,"MASCULINO","2019/08/22","NO REPORTADO","15176 - Chiquinquirá",7713336
"1104","Valor IBC",33,"MASCULINO","2019/08/22","NO REPORTADO","15176 - Chiquinquirá",4789480
"1105","Valor IBC",36,"MASCULINO","2019/08/22","NO REPORTADO","15176 - Chiquinquirá",21702274
"1106","Valor IBC",39,"MASCULINO","2019/08/22","NO REPORTADO","15176 - Chiquinquirá",20986278
"1107","Valor IBC",45,"MASCULINO","2019/08/22","NO REPORTADO","15176 - Chiquinquirá",2870456
"1108","Valor IBC",50,"MASCULINO","2019/08/22","NO REPORTADO","15176 - Chiquinquirá",5817492
"1109","Valor IBC",57,"MASCULINO","2019/08/22","NO REPORTADO","15176 - Chiquinquirá",6531568
"1110","Valor IBC",44,"MASCULINO","2019/08/23","NO REPORTADO","15176 - Chiquinquirá",9415380
"1111","Valor IBC",46,"MASCULINO","2019/08/23","NO REPORTADO","15176 - Chiquinquirá",9415380
"1112","Valor IBC",41,"MASCULINO","2019/09/04","NO REPORTADO","15176 - Chiquinquirá",6342400
"1113","Valor IBC",43,"MASCULINO","2019/09/06","NO REPORTADO","15176 - Chiquinquirá",3959628
"1114","Valor IBC",29,"MASCULINO","2019/09/10","NO REPORTADO","15176 - Chiquinquirá",4004544
"1115","Valor IBC",54,"MASCULINO","2019/09/10","NO REPORTADO","15176 - Chiquinquirá",8390744
"1116","Valor IBC",61,"MASCULINO","2019/09/10","NO REPORTADO","15176 - Chiquinquirá",8518036
"1117","Valor IBC",46,"MASCULINO","2019/09/17","NO REPORTADO","15176 - Chiquinquirá",8343380
"1118","Valor IBC",29,"MASCULINO","2019/09/19","NO REPORTADO","15176 - Chiquinquirá",4938604
"1119","Valor IBC",36,"MASCULINO","2019/09/19","NO REPORTADO","15176 - Chiquinquirá",12372020
"1120","Valor IBC",39,"MASCULINO","2019/09/19","NO REPORTADO","15176 - Chiquinquirá",21929544
"1121","Valor IBC",45,"MASCULINO","2019/09/19","NO REPORTADO","15176 - Chiquinquirá",331248
"1122","Valor IBC",50,"MASCULINO","2019/09/19","NO REPORTADO","15176 - Chiquinquirá",6275152
"1123","Valor IBC",57,"MASCULINO","2019/09/19","NO REPORTADO","15176 - Chiquinquirá",4710618
"1124","Valor IBC",44,"MASCULINO","2019/09/23","NO REPORTADO","15176 - Chiquinquirá",9347852
"1125","Valor IBC",46,"MASCULINO","2019/09/23","NO REPORTADO","15176 - Chiquinquirá",9530584
"1126","Valor IBC",41,"MASCULINO","2019/10/03","NO REPORTADO","15176 - Chiquinquirá",5542400
"1127","Valor IBC",43,"MASCULINO","2019/10/07","NO REPORTADO","15176 - Chiquinquirá",3959628
"1128","Valor IBC",29,"MASCULINO","2019/10/09","NO REPORTADO","15176 - Chiquinquirá",5971348
"1129","Valor IBC",54,"MASCULINO","2019/10/09","NO REPORTADO","15176 - Chiquinquirá",8104024
"1130","Valor IBC",61,"MASCULINO","2019/10/09","NO REPORTADO","15176 - Chiquinquirá",9195604
"1131","Valor IBC",46,"MASCULINO","2019/10/17","NO REPORTADO","15176 - Chiquinquirá",8978520
"1132","Valor IBC",29,"MASCULINO","2019/10/21","NO REPORTADO","15176 - Chiquinquirá",110416
"1133","Valor IBC",36,"MASCULINO","2019/10/21","NO REPORTADO","15176 - Chiquinquirá",10686960
"1134","Valor IBC",39,"MASCULINO","2019/10/21","NO REPORTADO","15176 - Chiquinquirá",10053902
"1135","Valor IBC",50,"MASCULINO","2019/10/21","NO REPORTADO","15176 - Chiquinquirá",5204418
"1136","Valor IBC",57,"MASCULINO","2019/10/21","NO REPORTADO","15176 - Chiquinquirá",5342012
"1137","Valor IBC",44,"MASCULINO","2019/10/22","NO REPORTADO","15176 - Chiquinquirá",8138144
"1138","Valor IBC",46,"MASCULINO","2019/10/22","NO REPORTADO","15176 - Chiquinquirá",8138144
"1139","Valor IBC",41,"MASCULINO","2019/11/05","NO REPORTADO","15176 - Chiquinquirá",6406400
"1140","Valor IBC",43,"MASCULINO","2019/11/08","NO REPORTADO","15176 - Chiquinquirá",3959628
"1141","Valor IBC",29,"MASCULINO","2019/11/14","NO REPORTADO","15176 - Chiquinquirá",6529712
"1142","Valor IBC",54,"MASCULINO","2019/11/14","NO REPORTADO","15176 - Chiquinquirá",6843320
"1143","Valor IBC",61,"MASCULINO","2019/11/14","NO REPORTADO","15176 - Chiquinquirá",11055336
"1144","Valor IBC",46,"MASCULINO","2019/11/19","NO REPORTADO","15176 - Chiquinquirá",11332668
"1145","Valor IBC",36,"MASCULINO","2019/11/25","NO REPORTADO","15176 - Chiquinquirá",10985208
"1146","Valor IBC",39,"MASCULINO","2019/11/25","NO REPORTADO","15176 - Chiquinquirá",10985208
"1147","Valor IBC",50,"MASCULINO","2019/11/25","NO REPORTADO","15176 - Chiquinquirá",6132624
"1148","Valor IBC",57,"MASCULINO","2019/11/25","NO REPORTADO","15176 - Chiquinquirá",5248468
"1149","Valor IBC",44,"MASCULINO","2019/11/26","NO REPORTADO","15176 - Chiquinquirá",9311984
"1150","Valor IBC",46,"MASCULINO","2019/11/26","NO REPORTADO","15176 - Chiquinquirá",9237584
"1151","Valor IBC",41,"MASCULINO","2019/12/03","NO REPORTADO","15176 - Chiquinquirá",7494400
"1152","Valor IBC",43,"MASCULINO","2019/12/06","NO REPORTADO","15176 - Chiquinquirá",3959628
"1153","Valor IBC",29,"MASCULINO","2019/12/16","NO REPORTADO","15176 - Chiquinquirá",4368580
"1154","Valor IBC",54,"MASCULINO","2019/12/16","NO REPORTADO","15176 - Chiquinquirá",6569924
"1155","Valor IBC",61,"MASCULINO","2019/12/16","NO REPORTADO","15176 - Chiquinquirá",8313408
"1156","Valor IBC",46,"MASCULINO","2019/12/17","NO REPORTADO","15176 - Chiquinquirá",6837902
"1157","Valor IBC",36,"MASCULINO","2019/12/19","NO REPORTADO","15176 - Chiquinquirá",11046848
"1158","Valor IBC",39,"MASCULINO","2019/12/19","NO REPORTADO","15176 - Chiquinquirá",11046848
"1159","Valor IBC",44,"MASCULINO","2019/12/19","NO REPORTADO","15176 - Chiquinquirá",9474820
"1160","Valor IBC",46,"MASCULINO","2019/12/19","NO REPORTADO","15176 - Chiquinquirá",9144400
"1161","Valor IBC",50,"MASCULINO","2019/12/19","NO REPORTADO","15176 - Chiquinquirá",6429912
"1162","Valor IBC",57,"MASCULINO","2019/12/19","NO REPORTADO","15176 - Chiquinquirá",1787910
"1163","Valor IBC",41,"MASCULINO","2020/01/07","NO REPORTADO","15176 - Chiquinquirá",4973137
"1164","Valor IBC",43,"MASCULINO","2020/01/09","NO REPORTADO","15176 - Chiquinquirá",1979814
"1165","Valor IBC",29,"MASCULINO","2020/01/14","NO REPORTADO","15176 - Chiquinquirá",3063827
"1166","Valor IBC",54,"MASCULINO","2020/01/14","NO REPORTADO","15176 - Chiquinquirá",5339676
"1167","Valor IBC",61,"MASCULINO","2020/01/14","NO REPORTADO","15176 - Chiquinquirá",7390400
"1168","Valor IBC",46,"MASCULINO","2020/01/20","NO REPORTADO","15176 - Chiquinquirá",5915070
"1169","Valor IBC",44,"MASCULINO","2020/01/21","NO REPORTADO","15176 - Chiquinquirá",6433653
"1170","Valor IBC",46,"MASCULINO","2020/01/21","NO REPORTADO","15176 - Chiquinquirá",5590098
"1171","Valor IBC",36,"MASCULINO","2020/01/22","NO REPORTADO","15176 - Chiquinquirá",7457391
"1172","Valor IBC",39,"MASCULINO","2020/01/22","NO REPORTADO","15176 - Chiquinquirá",6288876
"1173","Valor IBC",50,"MASCULINO","2020/01/22","NO REPORTADO","15176 - Chiquinquirá",3522378
"1174","Valor IBC",35,"MASCULINO","2019/07/09","NO REPORTADO","15183 - Chita",441664
"1175","Valor IBC",36,"MASCULINO","2019/07/19","NO REPORTADO","15183 - Chita",1935736
"1176","Valor IBC",35,"MASCULINO","2019/08/05","NO REPORTADO","15183 - Chita",3312464
"1177","Valor IBC",35,"MASCULINO","2019/09/04","NO REPORTADO","15183 - Chita",3312464
"1178","Valor IBC",35,"MASCULINO","2019/10/07","NO REPORTADO","15183 - Chita",3312464
"1179","Valor IBC",35,"MASCULINO","2019/11/07","NO REPORTADO","15183 - Chita",3312464
"1180","Valor IBC",35,"MASCULINO","2019/12/05","NO REPORTADO","15183 - Chita",3312464
"1181","Valor IBC",35,"MASCULINO","2020/01/09","NO REPORTADO","15183 - Chita",2484348
"1182","Valor IBC",35,"MASCULINO","2019/05/14","NO REPORTADO","15403 - La Uvita",12266668
"1183","Valor IBC",35,"MASCULINO","2019/06/12","NO REPORTADO","15403 - La Uvita",2.4e+07
"1184","Valor IBC",35,"MASCULINO","2019/07/12","NO REPORTADO","15403 - La Uvita",2.4e+07
"1185","Valor IBC",35,"MASCULINO","2019/08/09","NO REPORTADO","15403 - La Uvita",2.4e+07
"1186","Valor IBC",35,"MASCULINO","2019/09/10","NO REPORTADO","15403 - La Uvita",2.4e+07
"1187","Valor IBC",35,"MASCULINO","2019/10/09","NO REPORTADO","15403 - La Uvita",2.4e+07
"1188","Valor IBC",35,"MASCULINO","2019/11/14","NO REPORTADO","15403 - La Uvita",2.4e+07
"1189","Valor IBC",35,"MASCULINO","2019/12/16","NO REPORTADO","15403 - La Uvita",2.4e+07
"1190","Valor IBC",35,"MASCULINO","2020/01/14","NO REPORTADO","15403 - La Uvita",2e+07
"1191","Valor IBC",22,"MASCULINO","2019/01/17","NO REPORTADO","15646 - Samacá",781242
"1192","Valor IBC",26,"MASCULINO","2019/02/05","NO REPORTADO","15646 - Samacá",1568000
"1193","Valor IBC",22,"MASCULINO","2019/02/18","NO REPORTADO","15646 - Samacá",1656232
"1194","Valor IBC",26,"MASCULINO","2019/03/05","NO REPORTADO","15646 - Samacá",7824440
"1195","Valor IBC",22,"MASCULINO","2019/03/13","NO REPORTADO","15646 - Samacá",1656232
"1196","Valor IBC",26,"MASCULINO","2019/04/02","NO REPORTADO","15646 - Samacá",7777508
"1197","Valor IBC",22,"MASCULINO","2019/04/16","NO REPORTADO","15646 - Samacá",1656232
"1198","Valor IBC",28,"MASCULINO","2019/04/22","NO REPORTADO","15646 - Samacá",4584000
"1199","Valor IBC",26,"MASCULINO","2019/05/06","NO REPORTADO","15646 - Samacá",7699788
"1200","Valor IBC",22,"MASCULINO","2019/05/17","NO REPORTADO","15646 - Samacá",1656232
"1201","Valor IBC",28,"MASCULINO","2019/05/21","NO REPORTADO","15646 - Samacá",4200000
"1202","Valor IBC",26,"MASCULINO","2019/06/05","NO REPORTADO","15646 - Samacá",7091780
"1203","Valor IBC",22,"MASCULINO","2019/06/17","NO REPORTADO","15646 - Samacá",662494
"1204","Valor IBC",28,"MASCULINO","2019/06/21","NO REPORTADO","15646 - Samacá",4e+06
"1205","Valor IBC",26,"MASCULINO","2019/07/02","NO REPORTADO","15646 - Samacá",2548792
"1206","Valor IBC",28,"MASCULINO","2019/07/19","NO REPORTADO","15646 - Samacá",4e+06
"1207","Valor IBC",28,"MASCULINO","2019/08/22","NO REPORTADO","15646 - Samacá",4e+06
"1208","Valor IBC",28,"MASCULINO","2019/09/19","NO REPORTADO","15646 - Samacá",4e+06
"1209","Valor IBC",24,"MASCULINO","2019/10/07","NO REPORTADO","15646 - Samacá",3576824
"1210","Valor IBC",28,"MASCULINO","2019/10/21","NO REPORTADO","15646 - Samacá",4e+06
"1211","Valor IBC",24,"MASCULINO","2019/11/08","NO REPORTADO","15646 - Samacá",4775208
"1212","Valor IBC",28,"MASCULINO","2019/11/25","NO REPORTADO","15646 - Samacá",4200000
"1213","Valor IBC",24,"MASCULINO","2019/12/06","NO REPORTADO","15646 - Samacá",5060140
"1214","Valor IBC",25,"MASCULINO","2019/12/06","NO REPORTADO","15646 - Samacá",1646668
"1215","Valor IBC",28,"MASCULINO","2019/12/19","NO REPORTADO","15646 - Samacá",5333392
"1216","Valor IBC",24,"MASCULINO","2020/01/09","NO REPORTADO","15646 - Samacá",650713
"1217","Valor IBC",25,"MASCULINO","2020/01/09","NO REPORTADO","15646 - Samacá",2850000
"1218","Valor IBC",28,"MASCULINO","2020/01/22","NO REPORTADO","15646 - Samacá",1600002
"1219","Valor IBC",33,"MASCULINO","2019/06/10","NO REPORTADO","15790 - Tasco",331248
"1220","Valor IBC",33,"MASCULINO","2019/07/09","NO REPORTADO","15790 - Tasco",3312464
"1221","Valor IBC",33,"MASCULINO","2019/08/05","NO REPORTADO","15790 - Tasco",3312464
"1222","Valor IBC",33,"MASCULINO","2019/09/04","NO REPORTADO","15790 - Tasco",110416
"1223","Valor IBC",28,"MASCULINO","2019/01/04","NO REPORTADO","15215 - Corrales",1375172
"1224","Valor IBC",28,"MASCULINO","2019/02/06","NO REPORTADO","15215 - Corrales",2465538
"1225","Valor IBC",24,"FEMENINO","2019/04/22","NO REPORTADO","15296 - Gameza",4800000
"1226","Valor IBC",24,"FEMENINO","2019/05/21","NO REPORTADO","15296 - Gameza",5580000
"1227","Valor IBC",24,"MASCULINO","2019/06/10","NO REPORTADO","15296 - Gameza",220832
"1228","Valor IBC",24,"FEMENINO","2019/06/21","NO REPORTADO","15296 - Gameza",7021940
"1229","Valor IBC",24,"FEMENINO","2019/07/19","NO REPORTADO","15296 - Gameza",5567200
"1230","Valor IBC",24,"FEMENINO","2019/08/22","NO REPORTADO","15296 - Gameza",5458000
"1231","Valor IBC",24,"FEMENINO","2019/09/19","NO REPORTADO","15296 - Gameza",8065932
"1232","Valor IBC",24,"FEMENINO","2019/10/21","NO REPORTADO","15296 - Gameza",8771600
"1233","Valor IBC",24,"FEMENINO","2019/11/25","NO REPORTADO","15296 - Gameza",8362000
"1234","Valor IBC",24,"FEMENINO","2019/12/19","NO REPORTADO","15296 - Gameza",7657200
"1235","Valor IBC",24,"FEMENINO","2020/01/22","NO REPORTADO","15296 - Gameza",4990350
"1236","Valor IBC",34,"MASCULINO","2019/04/22","NO REPORTADO","15480 - Muzo",8849296
"1237","Valor IBC",34,"MASCULINO","2019/05/21","NO REPORTADO","15480 - Muzo",7474528
"1238","Valor IBC",34,"MASCULINO","2019/06/21","NO REPORTADO","15480 - Muzo",8438288
"1239","Valor IBC",34,"MASCULINO","2019/07/19","NO REPORTADO","15480 - Muzo",7967692
"1240","Valor IBC",34,"MASCULINO","2019/08/22","NO REPORTADO","15480 - Muzo",6051760
"1241","Valor IBC",34,"MASCULINO","2019/09/19","NO REPORTADO","15480 - Muzo",7260740
"1242","Valor IBC",34,"MASCULINO","2019/10/21","NO REPORTADO","15480 - Muzo",7838328
"1243","Valor IBC",34,"MASCULINO","2019/11/25","NO REPORTADO","15480 - Muzo",9375136
"1244","Valor IBC",34,"MASCULINO","2019/12/19","NO REPORTADO","15480 - Muzo",7811312
"1245","Valor IBC",34,"MASCULINO","2020/01/22","NO REPORTADO","15480 - Muzo",4944150
"1246","Valor IBC",45,"MASCULINO","2019/12/19","NO REPORTADO","15755 - Socotá",12065864
"1247","Valor IBC",45,"MASCULINO","2020/01/22","NO REPORTADO","15755 - Socotá",6986793
"1248","Valor IBC",47,"MASCULINO","2019/05/08","NO REPORTADO","15757 - Socha",552080
"1249","Valor IBC",47,"MASCULINO","2019/06/10","NO REPORTADO","15757 - Socha",3312464
"1250","Valor IBC",47,"MASCULINO","2019/07/09","NO REPORTADO","15757 - Socha",772912
"1251","Valor IBC",31,"MASCULINO","2019/09/04","NO REPORTADO","15757 - Socha",110416
"1252","Valor IBC",47,"MASCULINO","2019/10/07","NO REPORTADO","15757 - Socha",110416
"1253","Valor IBC",47,"MASCULINO","2019/04/22","NO REPORTADO","15238 - Duitama",22839216
"1254","Valor IBC",25,"MASCULINO","2019/05/08","NO REPORTADO","15238 - Duitama",220832
"1255","Valor IBC",47,"MASCULINO","2019/05/21","NO REPORTADO","15238 - Duitama",10638524
"1256","Valor IBC",25,"MASCULINO","2019/06/10","NO REPORTADO","15238 - Duitama",3312464
"1257","Valor IBC",47,"MASCULINO","2019/06/21","NO REPORTADO","15238 - Duitama",12476300
"1258","Valor IBC",25,"MASCULINO","2019/07/09","NO REPORTADO","15238 - Duitama",3312464
"1259","Valor IBC",47,"MASCULINO","2019/07/19","NO REPORTADO","15238 - Duitama",20888664
"1260","Valor IBC",25,"MASCULINO","2019/08/05","NO REPORTADO","15238 - Duitama",3312464
"1261","Valor IBC",46,"MASCULINO","2019/08/22","NO REPORTADO","15238 - Duitama",10081600
"1262","Valor IBC",47,"MASCULINO","2019/08/22","NO REPORTADO","15238 - Duitama",6476264
"1263","Valor IBC",25,"MASCULINO","2019/09/04","NO REPORTADO","15238 - Duitama",3312464
"1264","Valor IBC",46,"MASCULINO","2019/09/19","NO REPORTADO","15238 - Duitama",12752000
"1265","Valor IBC",47,"MASCULINO","2019/09/19","NO REPORTADO","15238 - Duitama",5422084
"1266","Valor IBC",25,"MASCULINO","2019/10/07","NO REPORTADO","15238 - Duitama",3312464
"1267","Valor IBC",28,"FEMENINO","2019/10/21","NO REPORTADO","15238 - Duitama",2983288
"1268","Valor IBC",35,"MASCULINO","2019/10/21","NO REPORTADO","15238 - Duitama",6692680
"1269","Valor IBC",46,"MASCULINO","2019/10/21","NO REPORTADO","15238 - Duitama",12924800
"1270","Valor IBC",25,"MASCULINO","2019/11/07","NO REPORTADO","15238 - Duitama",110416
"1271","Valor IBC",28,"FEMENINO","2019/11/25","NO REPORTADO","15238 - Duitama",6088576
"1272","Valor IBC",35,"MASCULINO","2019/11/25","NO REPORTADO","15238 - Duitama",7101508
"1273","Valor IBC",46,"MASCULINO","2019/11/25","NO REPORTADO","15238 - Duitama",20030400
"1274","Valor IBC",28,"FEMENINO","2019/12/19","NO REPORTADO","15238 - Duitama",5840840
"1275","Valor IBC",35,"MASCULINO","2019/12/19","NO REPORTADO","15238 - Duitama",7509400
"1276","Valor IBC",46,"MASCULINO","2019/12/19","NO REPORTADO","15238 - Duitama",12854400
"1277","Valor IBC",28,"FEMENINO","2020/01/22","NO REPORTADO","15238 - Duitama",4080030
"1278","Valor IBC",35,"MASCULINO","2020/01/22","NO REPORTADO","15238 - Duitama",3989991
"1279","Valor IBC",46,"MASCULINO","2020/01/22","NO REPORTADO","15238 - Duitama",9e+06
"1280","Valor IBC",35,"MASCULINO","2019/01/04","NO REPORTADO","15759 - Sogamoso",2249048
"1281","Valor IBC",53,"MASCULINO","2019/01/04","NO REPORTADO","15759 - Sogamoso",2135523
"1282","Valor IBC",62,"MASCULINO","2019/01/04","NO REPORTADO","15759 - Sogamoso",1813500
"1283","Valor IBC",32,"MASCULINO","2019/01/10","NO REPORTADO","15759 - Sogamoso",637740
"1284","Valor IBC",43,"MASCULINO","2019/01/10","NO REPORTADO","15759 - Sogamoso",2180000
"1285","Valor IBC",37,"MASCULINO","2019/01/11","NO REPORTADO","15759 - Sogamoso",1120001
"1286","Valor IBC",30,"MASCULINO","2019/01/17","NO REPORTADO","15759 - Sogamoso",390621
"1287","Valor IBC",23,"MASCULINO","2019/02/05","NO REPORTADO","15759 - Sogamoso",165624
"1288","Valor IBC",27,"MASCULINO","2019/02/05","NO REPORTADO","15759 - Sogamoso",1792000
"1289","Valor IBC",35,"MASCULINO","2019/02/06","NO REPORTADO","15759 - Sogamoso",3170953
"1290","Valor IBC",53,"MASCULINO","2019/02/06","NO REPORTADO","15759 - Sogamoso",5030718
"1291","Valor IBC",62,"MASCULINO","2019/02/06","NO REPORTADO","15759 - Sogamoso",3406000
"1292","Valor IBC",43,"MASCULINO","2019/02/11","NO REPORTADO","15759 - Sogamoso",5661096
"1293","Valor IBC",37,"MASCULINO","2019/02/13","NO REPORTADO","15759 - Sogamoso",3173336
"1294","Valor IBC",22,"FEMENINO","2019/03/05","NO REPORTADO","15759 - Sogamoso",828116
"1295","Valor IBC",23,"MASCULINO","2019/03/05","NO REPORTADO","15759 - Sogamoso",828116
"1296","Valor IBC",27,"MASCULINO","2019/03/05","NO REPORTADO","15759 - Sogamoso",5669772
"1297","Valor IBC",35,"MASCULINO","2019/03/05","NO REPORTADO","15759 - Sogamoso",7171116
