"","Measures","Edad","Sexo","Hierarchy","Etnia","Municipio","value"
"5599","Número de Cotizantes",25,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",2
"5600","Número de Cotizantes",30,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5601","Número de Cotizantes",34,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",2
"5602","Número de Cotizantes",36,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5603","Número de Cotizantes",37,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5604","Número de Cotizantes",38,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",2
"5605","Número de Cotizantes",39,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5606","Número de Cotizantes",41,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5607","Número de Cotizantes",42,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5608","Número de Cotizantes",43,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5609","Número de Cotizantes",45,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5610","Número de Cotizantes",46,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",2
"5611","Número de Cotizantes",48,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5612","Número de Cotizantes",49,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5613","Número de Cotizantes",51,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",2
"5614","Número de Cotizantes",52,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",3
"5615","Número de Cotizantes",53,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5616","Número de Cotizantes",54,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5617","Número de Cotizantes",56,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5618","Número de Cotizantes",57,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5619","Número de Cotizantes",59,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5620","Número de Cotizantes",60,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",3
"5621","Número de Cotizantes",61,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5622","Número de Cotizantes",65,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",2
"5623","Número de Cotizantes",66,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5624","Número de Cotizantes",75,"MASCULINO","2019/05/14","NO REPORTADO","25781 - Sutatausa",1
"5625","Número de Cotizantes",26,"FEMENINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5626","Número de Cotizantes",35,"FEMENINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",2
"5627","Número de Cotizantes",41,"FEMENINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5628","Número de Cotizantes",52,"FEMENINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5629","Número de Cotizantes",25,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5630","Número de Cotizantes",26,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5631","Número de Cotizantes",28,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5632","Número de Cotizantes",32,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5633","Número de Cotizantes",35,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5634","Número de Cotizantes",36,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5635","Número de Cotizantes",38,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5636","Número de Cotizantes",49,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5637","Número de Cotizantes",51,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",2
"5638","Número de Cotizantes",52,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5639","Número de Cotizantes",53,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5640","Número de Cotizantes",54,"MASCULINO","2019/05/21","NO REPORTADO","25781 - Sutatausa",1
"5641","Número de Cotizantes",30,"FEMENINO","2019/05/23","NO REPORTADO","25781 - Sutatausa",1
"5642","Número de Cotizantes",46,"MASCULINO","2019/05/23","NO REPORTADO","25781 - Sutatausa",1
"5643","Número de Cotizantes",52,"MASCULINO","2019/05/23","NO REPORTADO","25781 - Sutatausa",1
"5644","Número de Cotizantes",55,"MASCULINO","2019/06/04","NO REPORTADO","25781 - Sutatausa",1
"5645","Número de Cotizantes",22,"FEMENINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5646","Número de Cotizantes",23,"FEMENINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5647","Número de Cotizantes",27,"FEMENINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5648","Número de Cotizantes",30,"FEMENINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5649","Número de Cotizantes",35,"FEMENINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5650","Número de Cotizantes",49,"FEMENINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5651","Número de Cotizantes",23,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",2
"5652","Número de Cotizantes",24,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5653","Número de Cotizantes",25,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",3
"5654","Número de Cotizantes",27,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",2
"5655","Número de Cotizantes",28,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5656","Número de Cotizantes",31,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",2
"5657","Número de Cotizantes",33,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5658","Número de Cotizantes",36,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",3
"5659","Número de Cotizantes",37,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",2
"5660","Número de Cotizantes",38,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",4
"5661","Número de Cotizantes",39,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",2
"5662","Número de Cotizantes",40,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",2
"5663","Número de Cotizantes",41,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",4
"5664","Número de Cotizantes",42,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5665","Número de Cotizantes",44,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5666","Número de Cotizantes",46,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5667","Número de Cotizantes",49,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5668","Número de Cotizantes",53,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",2
"5669","Número de Cotizantes",54,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",2
"5670","Número de Cotizantes",57,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",2
"5671","Número de Cotizantes",59,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5672","Número de Cotizantes",61,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5673","Número de Cotizantes",64,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5674","Número de Cotizantes",70,"MASCULINO","2019/06/05","NO REPORTADO","25781 - Sutatausa",1
"5675","Número de Cotizantes",51,"MASCULINO","2019/06/06","NO REPORTADO","25781 - Sutatausa",1
"5676","Número de Cotizantes",26,"FEMENINO","2019/06/10","NO REPORTADO","25781 - Sutatausa",1
"5677","Número de Cotizantes",40,"FEMENINO","2019/06/10","NO REPORTADO","25781 - Sutatausa",1
"5678","Número de Cotizantes",28,"MASCULINO","2019/06/10","NO REPORTADO","25781 - Sutatausa",1
"5679","Número de Cotizantes",41,"MASCULINO","2019/06/10","NO REPORTADO","25781 - Sutatausa",1
"5680","Número de Cotizantes",43,"MASCULINO","2019/06/10","NO REPORTADO","25781 - Sutatausa",1
"5681","Número de Cotizantes",48,"MASCULINO","2019/06/10","NO REPORTADO","25781 - Sutatausa",1
"5682","Número de Cotizantes",51,"MASCULINO","2019/06/10","NO REPORTADO","25781 - Sutatausa",1
"5683","Número de Cotizantes",53,"MASCULINO","2019/06/10","NO REPORTADO","25781 - Sutatausa",1
"5684","Número de Cotizantes",57,"MASCULINO","2019/06/10","NO REPORTADO","25781 - Sutatausa",1
"5685","Número de Cotizantes",26,"FEMENINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5686","Número de Cotizantes",28,"FEMENINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5687","Número de Cotizantes",48,"FEMENINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5688","Número de Cotizantes",51,"FEMENINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5689","Número de Cotizantes",22,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5690","Número de Cotizantes",23,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",2
"5691","Número de Cotizantes",24,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5692","Número de Cotizantes",25,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",2
"5693","Número de Cotizantes",30,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5694","Número de Cotizantes",34,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",2
"5695","Número de Cotizantes",36,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",2
"5696","Número de Cotizantes",38,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",2
"5697","Número de Cotizantes",39,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5698","Número de Cotizantes",41,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",2
"5699","Número de Cotizantes",42,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5700","Número de Cotizantes",43,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5701","Número de Cotizantes",45,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5702","Número de Cotizantes",46,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",2
"5703","Número de Cotizantes",48,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5704","Número de Cotizantes",49,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5705","Número de Cotizantes",51,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",2
"5706","Número de Cotizantes",52,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",3
"5707","Número de Cotizantes",53,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5708","Número de Cotizantes",54,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5709","Número de Cotizantes",56,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5710","Número de Cotizantes",57,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5711","Número de Cotizantes",59,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5712","Número de Cotizantes",60,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",3
"5713","Número de Cotizantes",61,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5714","Número de Cotizantes",65,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",2
"5715","Número de Cotizantes",66,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5716","Número de Cotizantes",75,"MASCULINO","2019/06/12","NO REPORTADO","25781 - Sutatausa",1
"5717","Número de Cotizantes",37,"MASCULINO","2019/06/14","NO REPORTADO","25781 - Sutatausa",1
"5718","Número de Cotizantes",26,"FEMENINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5719","Número de Cotizantes",35,"FEMENINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5720","Número de Cotizantes",41,"FEMENINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5721","Número de Cotizantes",52,"FEMENINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5722","Número de Cotizantes",24,"MASCULINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5723","Número de Cotizantes",25,"MASCULINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5724","Número de Cotizantes",32,"MASCULINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5725","Número de Cotizantes",38,"MASCULINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5726","Número de Cotizantes",49,"MASCULINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5727","Número de Cotizantes",51,"MASCULINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5728","Número de Cotizantes",52,"MASCULINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5729","Número de Cotizantes",53,"MASCULINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5730","Número de Cotizantes",54,"MASCULINO","2019/06/21","NO REPORTADO","25781 - Sutatausa",1
"5731","Número de Cotizantes",35,"FEMENINO","2019/06/25","NO REPORTADO","25781 - Sutatausa",1
"5732","Número de Cotizantes",26,"MASCULINO","2019/06/25","NO REPORTADO","25781 - Sutatausa",1
"5733","Número de Cotizantes",28,"MASCULINO","2019/06/25","NO REPORTADO","25781 - Sutatausa",1
"5734","Número de Cotizantes",35,"MASCULINO","2019/06/25","NO REPORTADO","25781 - Sutatausa",1
"5735","Número de Cotizantes",51,"MASCULINO","2019/06/25","NO REPORTADO","25781 - Sutatausa",1
"5736","Número de Cotizantes",22,"FEMENINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5737","Número de Cotizantes",23,"FEMENINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5738","Número de Cotizantes",27,"FEMENINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5739","Número de Cotizantes",30,"FEMENINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5740","Número de Cotizantes",35,"FEMENINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5741","Número de Cotizantes",49,"FEMENINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5742","Número de Cotizantes",23,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",2
"5743","Número de Cotizantes",24,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5744","Número de Cotizantes",25,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",3
"5745","Número de Cotizantes",27,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",2
"5746","Número de Cotizantes",28,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5747","Número de Cotizantes",31,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",2
"5748","Número de Cotizantes",33,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5749","Número de Cotizantes",36,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",3
"5750","Número de Cotizantes",37,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",2
"5751","Número de Cotizantes",38,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",4
"5752","Número de Cotizantes",39,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",2
"5753","Número de Cotizantes",40,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",2
"5754","Número de Cotizantes",41,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",4
"5755","Número de Cotizantes",42,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5756","Número de Cotizantes",44,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5757","Número de Cotizantes",46,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5758","Número de Cotizantes",49,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5759","Número de Cotizantes",53,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5760","Número de Cotizantes",54,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",2
"5761","Número de Cotizantes",55,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5762","Número de Cotizantes",57,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",2
"5763","Número de Cotizantes",59,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5764","Número de Cotizantes",61,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5765","Número de Cotizantes",64,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5766","Número de Cotizantes",70,"MASCULINO","2019/07/02","NO REPORTADO","25781 - Sutatausa",1
"5767","Número de Cotizantes",51,"MASCULINO","2019/07/03","NO REPORTADO","25781 - Sutatausa",1
"5768","Número de Cotizantes",26,"FEMENINO","2019/07/10","NO REPORTADO","25781 - Sutatausa",1
"5769","Número de Cotizantes",40,"FEMENINO","2019/07/10","NO REPORTADO","25781 - Sutatausa",1
"5770","Número de Cotizantes",28,"MASCULINO","2019/07/10","NO REPORTADO","25781 - Sutatausa",1
"5771","Número de Cotizantes",36,"MASCULINO","2019/07/10","NO REPORTADO","25781 - Sutatausa",1
"5772","Número de Cotizantes",41,"MASCULINO","2019/07/10","NO REPORTADO","25781 - Sutatausa",2
"5773","Número de Cotizantes",43,"MASCULINO","2019/07/10","NO REPORTADO","25781 - Sutatausa",1
"5774","Número de Cotizantes",48,"MASCULINO","2019/07/10","NO REPORTADO","25781 - Sutatausa",1
"5775","Número de Cotizantes",51,"MASCULINO","2019/07/10","NO REPORTADO","25781 - Sutatausa",1
"5776","Número de Cotizantes",53,"MASCULINO","2019/07/10","NO REPORTADO","25781 - Sutatausa",1
"5777","Número de Cotizantes",57,"MASCULINO","2019/07/10","NO REPORTADO","25781 - Sutatausa",1
"5778","Número de Cotizantes",26,"FEMENINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5779","Número de Cotizantes",28,"FEMENINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5780","Número de Cotizantes",48,"FEMENINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5781","Número de Cotizantes",51,"FEMENINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5782","Número de Cotizantes",22,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5783","Número de Cotizantes",23,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",2
"5784","Número de Cotizantes",24,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5785","Número de Cotizantes",25,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",2
"5786","Número de Cotizantes",30,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5787","Número de Cotizantes",34,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",2
"5788","Número de Cotizantes",36,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5789","Número de Cotizantes",38,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",2
"5790","Número de Cotizantes",39,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5791","Número de Cotizantes",41,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5792","Número de Cotizantes",42,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5793","Número de Cotizantes",43,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5794","Número de Cotizantes",45,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5795","Número de Cotizantes",46,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",2
"5796","Número de Cotizantes",48,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5797","Número de Cotizantes",49,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5798","Número de Cotizantes",51,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",2
"5799","Número de Cotizantes",52,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",3
"5800","Número de Cotizantes",53,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5801","Número de Cotizantes",54,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5802","Número de Cotizantes",56,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5803","Número de Cotizantes",57,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5804","Número de Cotizantes",59,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",1
"5805","Número de Cotizantes",60,"MASCULINO","2019/07/12","NO REPORTADO","25781 - Sutatausa",3
